teamPosition,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,completeSupportQuestInTime,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,dodgeSkillShotsSmallWindow,doubleAces,dragonTakedowns,earlyLaningPhaseGoldExpAdvantage,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,epicMonsterStolenWithoutSmite,flawlessAces,fullTeamTakedown,gameLength,goldPerMinute,hadOpenNexus,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kTurretsDestroyedBeforePlatesFall,kda,killAfterHiddenWithAlly,killParticipation,killedChampTookFullTeamDamageSurvived,killingSprees,killsNearEnemyTurret,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laneMinionsFirst10Minutes,laningPhaseGoldExpAdvantage,legendaryCount,lostAnInhibitor,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,moreEnemyJungleThanOpponent,multiKillOneSpell,multiTurretRiftHeraldCount,multikills,multikillsAfterAggressiveFlash,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,pickKillWithAlly,poroExplosions,quickCleanse,quickFirstTurret,quickSoloKills,riftHeraldTakedowns,saveAllyFromDeath,scuttleCrabKills,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirstXMinutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,threeWardsOneSweeperCount,tookLargeDamageSurvived,turretPlatesTaken,turretTakedowns,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,unseenRecalls,visionScoreAdvantageLaneOpponent,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,champExperience,champLevel,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,getBackPings,goldEarned,goldSpent,holdPings,inhibitorKills,inhibitorTakedowns,inhibitorsLost,itemsPurchased,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,quadraKills,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summonerLevel,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
JUNGLE,0,257,0,90.70000014,0,0,0,2,0,1,437.6397366,0.294513757,0,2,3,0,0,0,0,0,0,18,10.40000001,0,0,0,0,0,1,1611.185167,409.1179335,0,5,2,1,56.00000006,0,0,6.5,2,0.40625,0,2,1,0,0,0,0,0,1,1,0,0,75.80000007,2,3,-29.99999997,0,0,2,0,0,2,0,0,0,2,0,0,0,0,2,0,2,19,0,0,0,3,0,0,5,0,13,0,0,5,0,0,0,0.179529893,0,2,0,0,2,2,5,1,0,-0.411830127,0.371698283,1,0,0,0,0,8,0,0,19,2,12675,14,0,1,2287,22386,2287,23382,0,2,1,2,0,0,0,0,0,0,0,0,10986,10275,0,1,1,0,18,5,0,3,2,914,38461,2011,5914,0,125,0,0,0,0,0,95731,9490,14496,0,0,0,124,26,89,18,61,14,1611,160182,11751,0,21914,8614,0,45,324,54,1,0,25989,250,1503,2,3,0,0,9,1,0,1,1
MIDDLE,0,100,0,5.50000003,0,0,0,1,0,0,479.2035333,0.151721312,0,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1611.185167,337.5538388,0,0,0,0,0,0,0,4,1,0.375,0,1,1,0,0,0,0,0,64,0,0,0,25,2,1,-86.00000003,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,1,8,0,2,0,12,0,0,2,0,0,0,0.196580319,0,2,0,0,2,1,5,6,0,0.431772709,0.425622634,0,0,0,0,0,8,0,0,0,0,12085,14,0,0,611,2056,611,5688,0,3,0,0,0,0,0,0,0,0,0,0,9064,7800,0,0,0,0,14,4,0,3,1,678,77007,11388,4959,0,12,0,0,0,0,0,12070,1369,5522,0,0,0,52,43,0,5,173,0,1611,93537,12868,0,11289,720,0,135,0,97,1,0,4460,110,807,0,3,0,0,11,0,0,8,1
BOTTOM,0,171,0,20,0,0,0,0,0,0,387.6592296,0.121510113,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1611.185167,424.8552933,0,0,0,0,0,1,0,8.5,4,0.53125,0,2,0,0,1,0,0,2,53,0,0,0,13,2,1,-86.00000003,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,1,15,12,0,0,0,3,0,2,0,17,0,0,5,2,0,0,0.159026739,0,2,0,0,2,2,5,6,0,1.412079811,0.910526095,2,2,0,0,0,7,0,0,1,7,10991,13,0,6,3213,17067,3213,5097,0,2,0,2,1,0,0,0,0,0,0,0,11408,10350,0,0,0,0,23,10,537,7,2,361,15536,4003,2951,0,28,0,0,0,0,0,95956,6063,6090,0,0,0,57,32,76,6,196,0,1611,118101,10409,0,9041,0,0,145,63,35,0,0,6608,342,0,2,3,0,0,24,0,1,6,1
UTILITY,1,142,0,0,0,0,375,0,0,1,406.7969275,0.188501846,0,6,6,0,0,0,0,0,0,29,1.600000024,0,0,0,0,0,1,1611.185167,294.5026011,0,7,0,0,0,0,0,3,4,0.5625,0,1,0,0,1,0,5,9,6,0,0,0,0,2,1,-86.00000003,1,0,0,0,0,1,0,0,0,10,0,0,0,0,1,0,0,32,38,0,0,1,10,1,5,0,18,0,0,6,1,0,0,0.166877463,0,2,0,0,2,1,5,0,0,-0.127311349,0.997496595,2,1,0,0,0,16,0,0,17,0,9371,12,0,3,667,3907,667,6137,0,6,1,0,0,0,0,0,0,0,0,0,7908,7625,0,0,1,0,19,2,0,2,1,568,37566,9645,6577,0,1,0,0,0,0,0,7334,1278,7339,0,0,0,50,29,54,9,243,34,1611,45598,10923,0,14026,2861,0,25,216,119,1,0,696,0,109,0,3,0,0,26,1,1,11,1
TOP,0,244,0,0,0,0,0,0,0,4,200.1116631,0.21088594,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611.185167,276.6330703,0,0,0,0,0,0,0,0.5,1,0.214285714,0,0,0,0,0,0,0,10,52,0,0,0,9,0,0,-106.0000001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,22,0,0,0,7,1,0,0,3,0,1,1,0,0,0,0.111924015,0,0,0,0,0,1,0,6,0,0.925369859,0.768004075,0,0,0,0,0,3,0,0,14,0,11197,13,0,7,3067,3067,3067,15475,0,6,4,0,0,0,0,1,0,0,0,0,7428,6575,0,0,0,1,18,0,0,0,0,431,44008,4353,4500,0,0,0,0,0,0,0,38513,801,13453,0,0,0,138,51,49,6,21,7,1611,93558,5373,0,18412,4572,0,151,212,115,1,0,11035,218,458,1,5,0,0,20,6,0,11,0
JUNGLE,0,184,0,63.00000006,0,0,1300,1,0,0,607.580923,0.212610331,0,7,2,0,2,0,0,0,0,54,4.800000012,0,0,0,0,0,0,1611.185167,368.1982667,0,3,2,1,40.00000003,1,0,1,3,0.5,0,1,2,0,0,1,0,0,0,0,0,0,4,0,1,-66.00000003,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,4,18,0,0,0,1,2,0,0,0,7,0,1,3,0,0,0,0.339824753,0,0,0,0,0,0,0,0,0,0.700188994,0.631957346,2,1,0,0,0,1,0,0,1,1,9512,12,0,0,87,4653,87,8589,0,7,0,1,1,0,0,1,0,0,0,0,9887,8600,0,0,0,1,16,6,0,2,2,280,61207,13555,6109,0,92,0,0,0,0,0,19894,865,12281,0,0,0,46,69,59,10,386,29,1611,93008,16315,0,18563,4352,0,11,554,165,1,0,11906,1893,172,0,5,0,0,16,0,2,2,0
MIDDLE,0,127,0,4,0,0,0,0,0,0,130.7554643,0.118323791,0,4,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1611.185167,267.3479738,0,0,0,0,0,0,0,0.5,1,0.142857143,0,0,0,0,0,0,0,0,48,0,0,0,1,0,2,-106.0000001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,3,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0.073132552,0,0,0,0,0,0,0,6,0,-0.301565111,0.297269698,0,0,0,0,0,2,0,0,3,0,11552,14,0,0,200,2084,200,4653,0,4,0,0,0,0,0,0,0,0,0,0,7179,6550,0,0,0,1,11,0,0,0,0,408,56216,2254,3652,0,4,0,0,0,0,0,17422,667,6568,0,0,0,18,58,44,7,33,6,1611,81455,3511,0,10330,486,0,130,186,105,1,0,7816,590,110,0,5,0,0,7,0,0,5,0
BOTTOM,0,189,0,4,0,0,450,0,0,0,626.1988293,0.257858785,0,8,2,0,2,0,664,0,0,8,0,0,0,0,0,0,0,1611.185167,470.5907692,0,2,0,0,0,0,0,1.375,2,0.785714286,0,2,4,0,0,0,0,4,51,0,0,0,12,0,1,-106.0000001,0,0,2,1,0,1,0,0,0,10,0,0,0,0,0,0,0,16,15,0,0,1,2,0,0,0,11,0,1,7,0,0,0,0.350237893,0,0,0,0,3,2,0,8,0,-0.585420012,0.377485905,2,2,0,0,0,3,0,0,9,0,10564,13,0,2,5100,15433,5100,15374,0,8,0,2,0,0,0,0,1,0,0,0,12636,11850,0,0,0,1,20,8,0,4,2,385,1484,1426,5928,0,4,0,0,0,0,0,133763,14691,16099,0,0,0,74,6,103,6,599,18,1611,140434,16815,0,22513,3939,664,193,134,197,3,0,5185,697,485,2,5,0,0,10,0,2,2,0
UTILITY,0,77,0,0,0,0,0,0,0,1,223.2773911,0.200321153,0,7,5,0,2,0,1515.526855,0,0,43,0,0,0,0,0,0,0,1611.185167,240.6695523,0,6,0,0,0,0,0,1.428571429,4,0.714285714,0,0,0,0,0,0,4,5,13,0,0,0,16,0,1,-106.0000001,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,31,13,0,0,0,15,0,1,1,10,0,1,6,0,0,0,0.124880788,0,0,0,0,0,2,0,0,0,0.145884037,1.1430154,1,1,0,0,0,10,0,0,5,0,8438,11,0,5,914,3354,914,15067,0,7,1,0,1,0,0,1,0,0,0,0,6462,5925,0,0,0,1,17,0,2,0,0,407,14535,4964,7722,0,4,0,0,0,0,0,5419,929,9621,0,0,0,39,15,17,6,283,38,1611,24131,5995,1515,17490,490,0,25,239,157,1,0,4177,101,146,0,5,0,0,30,2,1,16,0
TOP,0,299,0,0,1,0,300,0,0,2,1269.594458,0.191327458,0,2,2,0,2,0,0,0,0,26,0,0,1,0,0,0,0,2107.290773,676.5170627,0,4,0,0,0,1,0,10.5,4,0.525,0,2,8,0,3,0,9,4,71,1,1,0,134,3,4,-88.00000003,0,0,3,0,0,2,0,1,0,12,0,0,0,0,0,0,1,14,40,0,0,8,9,0,2,1,21,0,0,5,0,0,1,0.342324795,0,0,0,0,4,8,0,13,0,0.117698789,0.701580206,4,2,0,0,0,2,0,1,4,11,22046,18,0,9,17077,41437,17077,20244,0,2,2,2,1,0,0,0,0,0,1,0,23760,14700,0,1,1,0,25,19,1362,11,3,588,0,0,6820,0,12,0,0,0,0,0,318871,43615,16363,0,0,0,95,144,43,17,832,15,2107,320036,44590,0,24260,6115,0,281,151,59,1,1,1165,975,1076,6,4,0,0,24,2,4,11,1
JUNGLE,0,233,0,115.1000001,0,0,0,0,0,0,373.777905,0.208288979,0,7,8,0,2,0,3939.215332,0,0,17,0,1,0,0,0,0,0,2107.290773,361.5110066,0,8,2,2,44.00000003,0,0,2.142857143,3,0.375,0,0,1,0,1,0,0,0,1,0,0,0,101.8,3,3,-44,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,6,41,0,0,0,0,12,0,1,0,15,0,0,6,0,0,1,0.100782926,0,0,0,0,1,1,0,1,0,0.497847438,0.739138584,1,1,0,0,0,12,0,0,25,0,14824,16,0,0,754,15037,754,33366,0,7,0,0,2,0,0,0,0,0,0,0,12696,12300,0,0,1,0,19,3,0,0,1,787,95672,7450,7707,0,159,1,0,0,0,0,57133,4736,18324,0,0,0,116,42,67,8,235,32,2107,185471,13127,3939,26411,7374,0,45,1690,160,1,0,32663,940,379,0,4,0,0,25,0,1,12,1
MIDDLE,0,347,0,0,1,1,0,1,0,1,625.2125365,0.205010363,0,1,6,0,4,0,0,0,0,41,8,0,0,0,0,0,0,2107.290773,341.4702047,0,5,0,0,0,0,0,18,3,0.45,0,2,1,0,2,0,1,1,41,0,0,0,8,3,2,-88.00000003,0,0,0,0,0,1,0,1,0,17,0,0,0,0,0,0,1,34,12,0,0,0,9,0,2,0,18,1,0,5,0,0,1,0.168578046,0,0,0,0,1,0,0,5,0,0.908930421,0.911615808,0,0,0,0,0,13,0,0,26,3,14938,16,0,2,1193,13281,1193,28776,0,1,1,0,0,0,0,0,0,0,0,0,11992,11725,0,0,0,0,20,5,470,3,1,1153,23220,5256,9536,0,12,1,0,0,0,0,91198,12582,15499,0,0,0,231,57,47,12,88,24,2107,120382,21958,0,25995,6150,0,123,88,30,1,0,5963,4118,959,0,4,0,0,32,1,0,10,1
BOTTOM,0,284,0,23.00000009,0,0,450,1,0,1,1069.269077,0.189308877,0,5,4,0,3,0,0,0,0,0,5.5,0,0,0,0,0,0,2107.290773,424.1465899,0,0,0,0,0,0,0,3.8,2,0.475,0,3,0,0,2,0,0,2,63,0,0,0,24,3,2,-88.00000003,0,0,1,0,0,2,0,1,0,16,0,0,0,0,0,0,1,28,21,0,0,0,4,0,0,0,19,1,0,3,0,0,1,0.288310425,0,0,0,0,1,2,0,8,0,0.81270647,0.672780971,2,0,0,0,0,10,0,0,21,0,15608,16,0,7,779,14096,779,15895,0,5,1,1,1,0,0,0,0,0,0,0,14896,14725,0,0,1,0,27,9,654,3,2,826,22715,8842,9127,0,44,0,0,0,0,0,150015,24372,13698,0,0,0,82,44,151,7,195,5,2107,196189,37554,0,24004,2897,0,176,89,145,1,0,23458,4339,1179,2,4,0,0,23,1,2,7,1
UTILITY,0,168,0,0,1,0,0,0,0,0,370.8883555,0.206064322,0,10,8,0,1,0,0,0,0,42,0,0,0,0,0,0,0,2107.290773,321.4000961,0,13,0,0,0,0,0,1.9,3,0.475,0,1,0,0,2,0,10,11,0,0,0,0,0,3,1,-88.00000003,0,0,0,0,0,1,0,1,0,17,0,0,0,0,0,0,0,45,36,0,0,0,23,0,0,0,19,0,0,6,1,0,1,0.100003808,0,0,2,0,1,3,0,0,0,0.895924926,2.421119468,12,5,0,0,0,15,0,0,6,0,12817,14,0,2,2335,4224,2335,19558,0,10,0,0,0,0,0,0,0,0,0,0,11288,11000,0,1,1,0,20,4,0,2,1,440,0,0,11105,0,0,0,0,0,0,0,27186,10790,14155,0,0,0,70,48,36,14,119,32,2107,29448,13026,0,26129,6295,0,26,67,257,1,0,2261,2235,868,2,4,0,0,85,0,12,37,1
TOP,0,226,0,0,0,0,0,1,0,2,211.9074088,0.189119378,0,8,0,0,0,0,1050.277588,0,0,0,4,0,0,0,0,0,0,2107.290773,297.4904993,0,0,0,0,0,0,0,0.625,1,0.2,0,0,0,0,1,0,0,2,38,0,0,0,1,0,1,-104,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,8,0,0,0,7,0,2,0,5,0,0,1,0,0,0,0.076951901,0,2,0,0,0,2,5,7,0,-0.105304539,0.627700621,3,1,0,0,0,3,0,0,0,0,14554,15,0,7,3487,3487,3487,27494,0,8,2,0,0,0,0,0,0,0,0,0,10448,10450,0,0,0,2,24,2,423,0,1,500,3542,593,2244,0,4,0,0,0,0,0,99556,5438,25774,0,0,0,133,18,69,6,42,3,2107,128765,7442,0,30288,5624,1050,155,111,249,3,0,25665,1410,2269,2,10,0,0,22,2,3,9,0
JUNGLE,0,275,0,75.4000001,0,0,300,0,0,0,458.186613,0.246945821,0,10,1,0,0,1,0,0,0,15,4.400000036,0,0,0,0,0,0,2107.290773,334.7111095,0,7,2,0,28.00000003,0,0,1.5,0,0.6,0,1,2,0,1,0,0,0,2,0,0,0,5.00000003,0,1,-76,0,0,0,0,0,2,0,0,0,15,0,0,0,0,2,0,0,11,0,0,0,0,9,0,2,0,15,0,0,6,0,0,0,0.166385551,0,2,0,0,0,0,5,0,0,-0.332375288,0.493467185,2,1,1,0,0,8,0,0,10,0,11454,14,0,0,0,24455,0,23824,0,10,0,0,0,0,0,0,0,0,0,0,11755,10800,0,0,0,2,16,7,0,3,1,595,5284,0,5386,0,92,0,0,0,0,0,100072,15688,31333,0,0,0,123,76,59,17,49,22,2107,125820,16092,0,39549,13816,0,16,251,292,1,0,20463,403,2830,0,10,0,0,17,0,2,9,0
MIDDLE,0,365,0,8,0,0,1150,0,0,0,1090.774437,0.151554454,0,9,1,0,0,0,841.0499268,0,0,45,0,0,0,0,0,0,0,2107.290773,364.0541305,0,7,0,0,0,0,0,1.888888889,3,0.68,0,1,0,0,4,0,0,15,43,0,0,0,27,0,0,-104,0,0,1,0,0,1,0,0,0,13,0,0,0,0,0,1,0,10,108,0,0,2,10,0,2,0,17,0,1,5,0,0,0,0.39610303,0,2,0,0,0,0,5,6,0,-0.47614646,0.477553186,4,0,0,0,0,8,0,0,18,0,12320,14,0,3,1275,1275,1275,17194,0,9,0,1,0,0,0,1,0,0,0,0,12786,12780,0,0,0,2,22,9,0,5,2,554,122451,34433,3479,0,8,0,0,0,0,0,13803,2678,18368,0,0,0,86,27,229,23,158,99,2107,140292,38309,841,24272,2610,0,139,523,318,1,0,4038,1198,2424,0,10,0,0,16,0,4,10,0
BOTTOM,0,181,0,32.10000014,0,0,0,0,0,0,648.3379417,0.156350876,0,4,0,0,0,0,866,0,0,0,0,0,0,0,0,0,0,2107.290773,373.9539401,0,0,0,0,0,0,0,3,2,0.48,0,1,1,0,1,0,0,0,48,0,0,0,8.600000083,0,1,-104,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,0,5,0,2,0,12,0,1,4,0,0,0,0.235436965,0,2,0,0,1,1,5,8,0,-0.448338747,0.371147213,2,1,0,0,0,6,0,0,8,1,14363,15,0,3,1765,7139,1765,15329,0,4,0,0,0,0,0,0,1,0,0,0,13133,11900,0,0,0,2,24,6,663,2,1,777,6019,1088,2118,0,39,0,0,0,0,0,177345,20230,21848,0,0,0,91,39,42,9,150,13,2107,205640,22770,0,25040,2990,866,198,250,128,3,0,22275,1451,1073,1,10,0,0,13,0,2,9,0
UTILITY,0,139,0,4,0,0,0,0,0,1,344.5580335,0.25602947,0,9,1,0,0,0,0,0,0,46,0,0,0,0,0,0,0,2107.290773,243.6546943,0,7,0,0,0,0,0,1.444444444,0,0.52,0,0,0,0,0,1,0,0,14,0,0,0,43,0,2,-104,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,10,8,0,0,0,23,0,6,0,13,0,1,3,0,0,0,0.125122552,0,2,0,0,0,0,5,2,0,-0.472552955,1.27701233,5,2,0,0,0,12,0,0,1,0,11233,13,0,5,0,0,0,37576,0,9,1,0,0,0,0,1,0,0,0,0,8557,8175,0,0,0,2,26,1,0,0,1,422,14557,5808,9464,0,8,0,0,0,0,0,37091,6293,27527,0,0,0,57,54,18,10,295,51,2107,61749,12101,0,41004,431,0,58,297,266,1,0,10100,0,4012,0,10,0,0,44,1,5,24,0
TOP,0,173,0,1,0,0,150,0,0,4,469.6709185,0.233412592,0,5,2,0,0,0,0,0,0,45,0,0,0,0,0,0,1,1541.337847,299.6675494,0,5,0,0,0,0,0,1.6,0,0.470588235,0,0,0,0,0,0,4,8,53,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,33,0,0,1,1,0,4,0,8,0,0,2,1,0,0,0.19721143,0,0,0,0,1,1,0,5,0,0.660170317,0.802741859,20,17,0,0,14,6,0,0,0,0,12900,14,0,4,2639,2639,2639,23331,0,5,4,0,0,15,0,0,0,0,0,0,7698,7050,0,0,0,2,19,2,0,0,1,493,37269,7769,5091,0,1,0,0,0,24,0,44177,4295,20644,0,0,0,75,51,31,16,282,29,1541,83945,12065,0,26264,1296,0,122,479,123,1,0,2499,0,528,0,10,0,0,20,4,2,5,0
JUNGLE,0,211,0,81.00000012,0,0,1000,0,0,0,680.6715137,0.236502084,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1541.337847,436.733357,0,3,2,1,52.00000006,0,0,2.4,1,0.705882353,0,2,2,0,1,1,0,2,1,0,0,0,51,0,2,-20.00000006,0,0,1,1,0,0,0,0,0,11,0,0,0,0,0,0,1,9,16,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0.285809058,0,0,0,0,0,1,0,1,0,-0.386660039,0.629146608,6,4,0,0,0,6,0,0,0,0,10807,13,1,1,1378,5926,1378,12266,0,5,0,1,0,1,0,0,0,0,0,2,11219,9100,0,0,0,2,13,6,0,4,2,420,83228,12606,5492,0,91,0,0,0,6,0,13886,508,20605,0,0,0,112,48,46,5,40,14,1541,149268,17485,0,26612,7049,0,50,237,105,1,0,52153,4371,514,1,10,0,0,16,0,6,0,0
MIDDLE,0,147,0,0,0,0,300,0,0,1,413.3800272,0.151094723,0,9,1,0,0,0,103.202301,0,0,15,0,0,0,0,0,0,1,1541.337847,286.0819681,0,3,0,0,0,0,0,1,1,0.529411765,0,0,0,0,0,1,0,10,50,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,39,0,0,0,5,0,0,0,9,0,2,2,0,0,0,0.173575291,0,0,0,0,0,1,0,5,0,-0.460928202,0.351789931,0,0,0,2,1,8,1,0,0,0,8936,12,7,3,1028,1028,1028,7506,0,9,1,0,0,9,0,1,0,0,0,0,7349,7175,0,0,0,2,15,1,0,0,1,499,60445,9135,2416,0,0,0,0,0,7,0,8853,860,14062,0,0,0,29,7,105,6,88,29,1541,69922,10619,103,17001,0,0,118,396,251,0,0,623,623,522,0,10,0,0,9,1,0,6,0
BOTTOM,0,128,0,10.50000003,0,0,0,0,0,1,577.6349595,0.185047966,0,10,0,0,0,0,590,0,0,6,0,0,0,0,0,0,1,1541.337847,370.2995675,0,1,0,0,0,0,0,1,0,0.588235294,0,2,3,0,1,0,0,11,49,0,0,0,5,0,1,0,0,0,2,0,0,1,0,0,0,9,0,0,0,0,0,0,0,7,24,0,0,0,7,0,0,0,10,0,2,4,1,0,0,0.242544752,0,0,0,0,1,0,0,5,0,-0.501759887,0.61718696,2,2,0,1,0,4,0,0,0,0,8871,12,18,5,684,4858,684,14594,0,10,1,1,0,0,0,1,0,0,0,0,9512,9425,1,0,0,2,21,6,341,3,3,384,8664,1714,5563,0,12,0,0,0,4,0,74527,12786,14525,3,0,0,103,8,15,2,204,1,1541,85970,14838,0,20822,2523,590,137,13,248,2,1,2778,337,733,0,10,0,0,15,1,2,8,0
UTILITY,0,97,0,4,0,0,0,0,0,0,240.2029111,0.193942635,0,9,4,0,0,0,397.1355591,0,0,42,0,0,0,0,0,0,1,1541.337847,249.613719,0,4,0,0,0,0,0,0.888888889,0,0.470588235,0,0,0,0,0,0,3,4,12,0,0,0,31,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,21,14,0,0,0,21,0,2,0,8,0,2,4,0,0,0,0.100859469,0,0,0,0,0,0,0,1,0,-0.326313794,1.604602843,5,4,2,0,4,6,0,0,0,0,7460,11,10,2,141,141,141,21969,0,9,0,0,0,0,2,0,1,0,0,0,6412,5900,1,0,0,2,19,2,0,0,1,302,11877,5154,7500,1,4,0,0,0,7,0,5190,1016,13183,0,0,0,53,20,19,5,259,40,1541,22092,6170,397,21823,991,0,49,237,159,1,0,5024,0,1139,0,10,0,0,41,0,4,21,0
TOP,0,212,0,0,0,0,0,0,0,1,1032.97397,0.253877534,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1541.337847,474.8064606,0,0,0,0,0,0,0,3,0,0.315789474,0,3,3,0,0,0,0,3,67,0,0,0,74,3,2,0,1,0,2,0,0,6,0,0,0,5,0,0,0,1,1,0,0,32,10,0,0,5,5,0,6,0,12,0,0,3,0,0,1,0.30226725,0,2,0,0,2,5,0,9,0,-0.397652149,0.483529814,2,1,0,0,0,4,0,0,0,2,15918,16,1,1,7463,8386,7463,19372,0,4,1,2,0,3,0,0,0,0,0,0,12197,9675,0,1,1,0,13,8,0,3,2,581,37,37,12990,0,0,1,0,0,4,0,163160,26498,10293,0,0,0,63,123,19,7,104,0,1541,170095,26536,0,24230,4079,0,197,15,158,1,0,6898,0,946,3,1,0,0,12,1,2,6,1
JUNGLE,1,268,0,48.00000012,1,0,0,1,0,3,272.1651822,0.328435516,0,4,5,0,3,0,0,0,0,46,4,1,0,0,0,1,0,1541.337847,358.1954065,0,11,2,1,28.00000006,0,0,4,1,0.421052632,0,0,1,0,0,0,0,16,0,0,0,0,0,3,1,-43.50000006,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,4,30,72,0,0,0,8,0,4,0,16,0,0,9,0,0,1,0.079640556,0,2,0,0,1,3,0,0,0,0.630417228,1.025771434,0,0,0,0,6,15,1,1,0,0,11114,13,5,4,0,24531,0,25302,0,4,3,0,3,0,1,0,0,0,0,12,9201,7425,1,0,1,0,17,1,0,0,1,871,26180,5394,9234,0,88,0,0,0,11,0,21512,1241,20848,2,0,0,52,54,155,7,258,33,1541,103759,6991,0,31346,7544,0,8,208,106,1,0,56066,355,1263,0,1,0,0,26,3,0,11,1
MIDDLE,0,131,0,0,1,0,300,0,0,0,862.2292918,0.150127792,0,2,4,0,1,0,0,0,0,9,2.5,0,0,0,0,1,0,1541.337847,566.1624154,0,3,0,0,0,1,1,9,2,0.473684211,0,2,5,0,0,0,0,7,70,1,1,0,56,3,3,0,0,0,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,27,27,0,0,4,4,0,0,1,18,1,0,8,0,0,1,0.252304206,0,2,0,0,5,4,0,7,0,0.855040431,0.652584554,1,1,0,0,0,1,0,0,0,9,14539,15,0,0,5892,13329,5892,10985,0,2,0,3,0,8,0,0,0,0,0,0,14544,12250,0,0,1,0,25,17,0,9,2,844,1522,1522,4314,0,4,1,0,0,9,0,134026,19812,8791,1,0,0,73,22,16,20,264,163,1541,144961,22149,0,14328,2637,0,168,383,67,1,0,9412,814,1223,3,1,0,0,16,0,1,7,1
